BLOCK,FLOOR,FLAT,PRICE,SFA
9,10,C,6.24,431
10,22,C,6.23,431
9,16,C,6.23,431
1,32,D,6.23,444
5,29,C,6.23,440
10,14,B,6.23,431
1,16,E,6.23,444
11,24,B,6.23,431
10,14,C,6.23,431
9,15,B,6.23,431
4,27,C,6.23,440
3,34,D,6.23,451
12,14,B,6.23,431
8,12,C,6.23,431
5,27,F,6.23,443
9,34,B,6.23,431
3,30,E,6.23,451
3,16,D,6.23,451
4,4,H,6.23,506
8,11,B,6.23,431
1,18,D,6.23,444
2,33,E,6.23,444
11,19,C,6.23,431
6,32,F,6.23,440
3,32,D,6.23,451
3,24,D,6.23,451
11,16,C,6.23,431
9,20,C,6.23,431
5,30,F,6.23,443
11,10,C,6.23,431
3,6,G,6.22,462
5,28,F,6.22,443
12,10,C,6.22,431
3,17,E,6.22,451
5,31,F,6.22,443
5,22,C,6.22,440
12,10,C,6.22,431
12,18,B,6.22,431
4,4,B,6.22,486
3,14,H,6.22,454
3,33,D,6.22,451
6,32,F,6.22,440
9,24,B,6.22,431
8,14,B,6.22,431
11,14,B,6.22,431
2,18,E,6.22,444
3,15,E,6.22,451
3,5,G,6.22,462
3,9,A,6.22,454
5,20,F,6.22,443
5,21,F,6.22,443
1,20,D,6.22,444
4,26,F,6.21,440
3,16,E,6.21,451
4,27,F,6.21,440
11,20,B,6.21,431
2,18,D,6.21,444
3,22,E,6.21,451
3,32,D,6.21,451
3,8,H,6.21,454
2,19,D,6.21,444
12,13,C,6.21,431
3,16,E,6.21,451
5,21,F,6.21,443
7,28,F,6.21,440
9,12,B,6.21,431
9,13,B,6.21,431
6,25,F,6.21,440
1,12,E,6.21,444
1,29,D,6.21,444
4,23,C,6.21,440
3,31,E,6.21,451
12,19,C,6.21,431
4,28,C,6.21,440
5,28,C,6.21,440
10,14,C,6.21,431
1,17,D,6.20,444
11,10,C,6.20,431
3,22,E,6.20,451
11,10,C,6.20,431
5,22,C,6.20,440
11,12,C,6.20,431
11,12,B,6.20,431
9,13,C,6.20,431
9,9,C,6.20,431
3,12,H,6.20,454
4,31,F,6.20,440
2,18,D,6.20,444
3,34,D,6.20,451
8,12,B,6.20,431
6,22,F,6.20,440
4,29,F,6.20,440
1,33,D,6.20,444
3,32,E,6.20,451
8,10,B,6.20,431
5,8,B,6.20,486
4,22,F,6.20,440
1,21,D,6.20,444
10,11,B,6.20,431
8,9,B,6.19,431
2,21,E,6.19,444
12,12,C,6.19,431
7,30,C,6.19,440
3,8,A,6.19,454
8,11,B,6.19,431
1,18,D,6.19,444
4,6,B,6.19,486
2,26,E,6.19,444
2,22,D,6.19,444
7,32,C,6.19,440
11,9,C,6.19,431
1,15,E,6.19,444
5,18,F,6.19,443
1,34,D,6.19,444
3,9,A,6.19,454
1,24,D,6.19,444
7,28,C,6.19,440
4,26,F,6.19,440
4,4,H,6.19,506
12,14,C,6.19,431
6,29,C,6.19,435
10,13,B,6.19,431
8,14,B,6.19,431
1,24,D,6.19,444
11,10,B,6.19,431
1,16,D,6.19,444
7,26,F,6.19,440
8,11,B,6.18,431
5,18,C,6.18,440
1,18,D,6.18,444
3,34,E,6.18,451
10,34,C,6.18,431
3,14,H,6.18,454
11,11,C,6.18,431
1,19,D,6.18,444
7,31,F,6.18,440
9,15,B,6.18,431
12,17,B,6.18,431
5,29,C,6.18,440
2,25,D,6.18,444
2,24,D,6.18,444
11,12,B,6.18,431
12,24,C,6.18,431
10,15,C,6.18,431
5,22,F,6.18,443
9,8,C,6.18,431
4,20,F,6.18,440
6,22,F,6.18,440
9,11,B,6.18,431
3,15,E,6.18,451
11,10,C,6.18,431
8,12,C,6.18,431
3,8,A,6.18,454
1,19,D,6.18,444
4,26,C,6.18,440
11,33,B,6.18,431
11,14,B,6.18,431
12,12,B,6.18,431
6,20,F,6.18,440
6,32,C,6.18,435
3,11,G,6.18,462
7,32,F,6.18,440
3,19,D,6.18,451
3,15,E,6.17,451
1,32,D,6.17,444
7,29,F,6.17,440
4,20,C,6.17,440
1,12,E,6.17,444
11,14,B,6.17,431
3,19,D,6.17,451
8,10,B,6.17,431
1,16,D,6.17,444
10,13,C,6.17,431
8,9,C,6.17,431
8,9,B,6.17,431
9,10,B,6.17,431
5,14,H,6.17,506
2,34,E,6.17,444
3,15,E,6.17,451
8,34,C,6.17,431
3,7,A,6.17,454
3,27,D,6.17,451
11,14,B,6.17,431
5,22,C,6.17,440
1,25,D,6.17,444
5,25,C,6.17,440
4,26,C,6.16,440
5,33,F,6.16,443
1,15,E,6.16,444
6,29,C,6.16,435
2,19,D,6.16,444
1,17,D,6.16,444
10,8,B,6.16,431
1,9,E,6.16,444
3,21,A,6.16,454
2,20,E,6.16,444
2,25,E,6.16,444
6,23,C,6.16,435
9,8,C,6.16,431
5,16,F,6.16,443
10,33,B,6.16,431
10,10,B,6.16,431
8,16,B,6.16,431
10,14,B,6.16,431
1,14,E,6.16,444
10,11,C,6.16,431
10,9,C,6.16,431
10,24,C,6.16,431
4,28,C,6.16,440
6,28,C,6.16,435
2,33,E,6.16,444
4,21,F,6.16,440
6,23,F,6.16,440
7,22,C,6.16,440
1,15,D,6.16,444
6,22,F,6.15,440
1,10,E,6.15,444
5,28,C,6.15,440
2,18,D,6.15,444
11,8,C,6.15,431
6,26,C,6.15,435
3,24,E,6.15,451
2,34,D,6.15,444
6,25,C,6.15,435
3,17,D,6.15,451
11,10,C,6.15,431
10,10,C,6.15,431
3,6,A,6.15,454
5,27,C,6.15,440
10,11,C,6.15,431
7,7,A,6.15,506
4,18,C,6.15,440
2,28,C,6.15,419
11,14,C,6.15,431
1,8,E,6.15,444
3,6,H,6.15,454
1,29,D,6.15,444
7,22,C,6.15,440
4,26,C,6.15,440
4,22,F,6.15,440
6,29,C,6.15,435
3,9,H,6.15,454
1,27,F,6.15,419
8,8,C,6.15,431
6,29,F,6.15,440
6,29,C,6.15,435
6,32,F,6.15,440
5,33,F,6.14,443
7,26,F,6.14,440
3,6,G,6.14,462
4,19,C,6.14,440
1,10,E,6.14,444
2,22,D,6.14,444
1,28,G,6.14,419
6,27,C,6.14,435
2,24,E,6.14,444
11,14,C,6.14,431
6,30,C,6.14,435
5,18,F,6.14,443
6,18,F,6.14,440
11,10,B,6.14,431
5,31,C,6.14,440
7,32,C,6.14,440
9,14,B,6.14,431
1,32,F,6.14,419
8,9,B,6.14,431
7,29,F,6.14,440
2,24,E,6.14,444
2,28,B,6.14,419
5,5,H,6.14,506
1,25,G,6.14,419
4,30,F,6.14,440
1,31,D,6.14,444
5,24,C,6.14,440
1,29,F,6.14,419
2,31,C,6.13,419
1,20,D,6.13,444
11,14,B,6.13,431
6,27,C,6.13,435
3,8,H,6.13,454
10,25,C,6.13,431
5,18,C,6.13,440
7,21,C,6.13,440
2,22,D,6.13,444
10,12,B,6.13,431
8,9,C,6.13,431
8,7,B,6.13,431
3,7,A,6.13,454
1,26,F,6.13,419
5,10,B,6.13,486
1,26,D,6.13,444
3,9,A,6.13,454
4,19,F,6.13,440
3,19,D,6.13,451
3,14,H,6.13,454
1,27,F,6.13,419
7,31,C,6.13,440
4,33,F,6.13,440
10,11,B,6.13,431
4,21,F,6.13,440
3,24,E,6.13,451
5,21,C,6.13,440
3,5,G,6.13,462
12,12,B,6.13,431
8,12,C,6.13,431
6,25,C,6.13,435
2,27,C,6.13,419
1,34,D,6.13,444
9,7,B,6.13,431
1,31,F,6.13,419
1,32,D,6.13,444
3,28,A,6.13,454
7,18,C,6.13,440
5,21,C,6.13,440
7,21,F,6.12,440
6,27,C,6.12,435
2,31,B,6.12,419
3,11,D,6.12,451
5,25,C,6.12,440
3,12,D,6.12,451
1,29,D,6.12,444
7,22,C,6.12,440
7,18,C,6.12,440
2,32,C,6.12,419
1,23,G,6.12,419
1,25,G,6.12,419
6,28,C,6.12,435
4,22,C,6.12,440
4,23,C,6.12,440
3,16,D,6.12,451
3,9,A,6.12,454
11,9,B,6.12,431
12,9,B,6.12,431
1,32,F,6.12,419
10,14,B,6.12,431
2,15,D,6.12,444
11,7,B,6.12,431
5,17,C,6.12,440
6,30,F,6.12,440
6,29,C,6.12,435
2,22,D,6.12,444
1,14,E,6.12,444
11,7,C,6.12,431
7,19,C,6.12,440
7,22,C,6.11,440
6,30,C,6.11,435
12,9,B,6.11,431
6,30,F,6.11,440
3,16,D,6.11,451
2,33,C,6.11,419
12,26,B,6.11,431
6,25,C,6.11,435
7,19,C,6.11,440
9,11,C,6.11,431
1,28,E,6.11,444
12,13,C,6.11,431
2,29,C,6.11,419
1,13,D,6.11,444
1,24,E,6.11,444
2,34,D,6.11,444
2,32,C,6.11,419
2,21,D,6.11,444
7,19,F,6.11,440
6,28,F,6.11,440
12,15,C,6.11,431
6,26,C,6.11,435
2,23,B,6.11,419
6,17,F,6.11,440
3,16,D,6.11,451
8,15,C,6.11,431
2,25,B,6.11,419
6,30,F,6.11,440
2,15,D,6.11,444
10,7,B,6.11,431
1,22,G,6.11,419
1,27,F,6.11,419
2,25,D,6.11,444
12,7,B,6.10,431
12,9,C,6.10,431
3,9,H,6.10,454
6,27,C,6.10,435
1,18,D,6.10,444
5,5,A,6.10,506
5,15,F,6.10,443
4,17,C,6.10,440
7,23,C,6.10,440
11,32,B,6.10,431
3,14,E,6.10,451
6,20,F,6.10,440
8,12,C,6.10,431
7,21,F,6.10,440
12,14,B,6.10,431
1,34,E,6.10,444
5,22,F,6.10,443
10,18,C,6.10,431
10,18,C,6.10,431
8,9,C,6.10,431
7,19,F,6.10,440
5,15,F,6.10,443
6,16,F,6.10,440
4,19,C,6.10,440
1,31,G,6.10,419
7,22,F,6.10,440
4,28,C,6.10,440
2,26,B,6.10,419
3,5,G,6.10,462
10,11,B,6.10,431
1,27,G,6.10,419
5,33,C,6.10,440
6,27,F,6.10,440
1,32,F,6.10,419
2,15,D,6.10,444
1,32,G,6.10,419
7,21,F,6.10,440
1,15,D,6.10,444
5,22,F,6.10,443
6,32,C,6.10,435
1,10,E,6.10,444
7,28,C,6.10,440
4,16,F,6.09,440
2,28,C,6.09,419
2,15,E,6.09,444
11,7,B,6.09,431
3,8,A,6.09,454
4,19,C,6.09,440
6,25,C,6.09,435
1,10,E,6.09,444
7,18,C,6.09,440
9,13,C,6.09,431
4,29,C,6.09,440
3,15,D,6.09,451
10,8,C,6.09,431
1,7,E,6.09,444
12,12,C,6.09,431
9,6,C,6.09,431
2,28,F,6.09,416
4,22,C,6.09,440
1,15,D,6.09,444
3,7,A,6.09,454
5,25,F,6.09,443
6,29,C,6.09,435
2,22,B,6.09,419
2,22,C,6.09,419
2,16,E,6.09,444
11,13,C,6.09,431
7,25,F,6.09,440
6,30,C,6.09,435
1,7,E,6.09,444
7,17,C,6.09,440
8,6,B,6.09,431
1,13,D,6.09,444
10,12,C,6.09,431
2,21,C,6.09,419
4,16,F,6.09,440
1,7,E,6.09,444
2,31,C,6.09,419
1,10,E,6.09,444
6,23,C,6.09,435
1,26,G,6.09,419
5,18,C,6.09,440
6,18,F,6.08,440
11,9,B,6.08,431
12,6,B,6.08,431
2,22,C,6.08,419
5,32,F,6.08,443
12,16,B,6.08,431
11,10,C,6.08,431
4,17,F,6.08,440
2,31,F,6.08,416
4,34,C,6.08,440
1,29,G,6.08,419
5,17,C,6.08,440
11,13,C,6.08,431
1,8,E,6.08,444
1,20,F,6.08,419
5,34,F,6.08,443
5,34,C,6.08,440
2,33,C,6.08,419
7,26,F,6.08,440
8,6,B,6.08,431
2,16,D,6.08,444
1,29,F,6.08,419
3,4,G,6.08,462
2,32,C,6.08,419
2,32,B,6.08,419
2,27,G,6.08,416
3,33,D,6.08,451
2,25,G,6.07,416
5,15,C,6.07,440
7,17,F,6.07,440
8,12,C,6.07,431
1,29,G,6.07,419
9,9,C,6.07,431
1,13,D,6.07,444
1,32,D,6.07,444
3,12,D,6.07,451
4,17,C,6.07,440
2,15,E,6.07,444
3,5,A,6.07,454
2,33,G,6.07,416
3,8,A,6.07,454
3,15,E,6.07,451
3,32,E,6.07,451
3,7,A,6.07,454
6,28,C,6.07,435
1,24,D,6.07,444
1,13,D,6.07,444
4,24,C,6.07,440
2,13,D,6.07,444
1,32,G,6.07,419
9,6,C,6.07,431
6,19,C,6.07,435
6,21,C,6.07,435
1,31,G,6.07,419
3,5,A,6.07,454
7,20,F,6.07,440
7,30,C,6.07,440
7,32,C,6.07,440
5,32,C,6.07,440
4,15,C,6.07,440
8,30,B,6.06,431
1,12,D,6.06,444
6,20,C,6.06,435
12,6,B,6.06,431
2,33,F,6.06,416
2,32,F,6.06,416
6,29,C,6.06,435
3,9,E,6.06,451
9,6,B,6.06,431
7,21,F,6.06,440
2,20,B,6.06,419
2,19,C,6.06,419
2,25,B,6.06,419
7,16,C,6.06,440
9,6,B,6.06,431
9,6,B,6.06,431
2,29,C,6.06,419
12,6,B,6.06,431
2,34,E,6.06,444
11,11,C,6.06,431
3,8,H,6.06,454
5,16,C,6.06,440
2,12,D,6.06,444
4,17,F,6.06,440
4,24,C,6.06,440
7,23,C,6.06,440
2,23,F,6.06,416
2,33,F,6.06,416
11,14,C,6.06,431
1,23,F,6.06,419
2,31,G,6.06,416
10,8,C,6.06,431
4,17,C,6.06,440
6,25,F,6.06,440
2,31,G,6.05,416
1,34,D,6.05,444
8,8,C,6.05,431
1,21,F,6.05,419
2,31,B,6.05,419
11,8,B,6.05,431
2,32,B,6.05,419
7,16,F,6.05,440
12,7,B,6.05,431
2,21,C,6.05,419
4,24,F,6.05,440
1,18,F,6.05,419
4,22,C,6.05,440
11,7,B,6.05,431
1,7,E,6.05,444
8,11,B,6.05,431
6,17,F,6.05,440
5,22,C,6.05,440
8,10,B,6.05,431
6,29,C,6.05,435
1,30,F,6.05,419
8,7,B,6.05,431
11,34,C,6.05,431
4,29,C,6.05,440
11,14,B,6.05,431
1,6,E,6.05,444
4,10,B,6.05,486
2,21,B,6.05,419
8,5,B,6.05,431
2,25,B,6.05,419
2,29,F,6.05,416
9,6,C,6.04,431
5,24,F,6.04,443
4,20,F,6.04,440
12,5,B,6.04,431
12,9,B,6.04,431
6,24,C,6.04,435
1,25,F,6.04,419
2,23,B,6.04,419
1,18,F,6.04,419
7,5,B,6.04,499
3,20,E,6.04,451
1,7,E,6.04,444
7,30,C,6.04,440
3,5,A,6.04,454
12,7,B,6.04,431
1,13,D,6.04,444
11,10,C,6.04,431
7,31,C,6.04,440
1,12,D,6.04,444
7,20,C,6.04,440
3,9,E,6.04,451
4,23,F,6.04,440
4,34,C,6.04,440
6,24,C,6.04,435
10,9,B,6.04,431
12,11,B,6.04,431
11,7,C,6.04,431
10,7,C,6.04,431
2,12,D,6.04,444
1,14,D,6.04,444
3,7,A,6.04,454
2,18,C,6.04,419
2,27,E,6.04,444
7,17,C,6.04,440
6,25,C,6.04,435
2,32,G,6.03,416
2,34,D,6.03,444
4,21,F,6.03,440
7,25,C,6.03,440
11,19,B,6.03,431
2,32,B,6.03,419
3,8,D,6.03,451
4,24,F,6.03,440
1,24,F,6.03,419
12,10,C,6.03,431
8,8,B,6.03,431
2,26,F,6.03,416
1,24,F,6.03,419
2,26,C,6.03,419
3,33,A,6.03,454
2,23,F,6.03,416
2,32,E,6.03,444
1,28,G,6.03,419
10,5,C,6.03,431
2,30,F,6.03,416
10,6,C,6.03,431
1,26,F,6.03,419
9,9,B,6.03,431
4,19,F,6.03,440
2,29,G,6.03,416
11,6,C,6.03,431
7,21,C,6.03,440
7,21,F,6.03,440
8,11,B,6.03,431
1,34,G,6.02,419
10,5,B,6.02,431
5,24,C,6.02,440
3,9,E,6.02,451
7,29,F,6.02,440
2,22,C,6.02,419
7,31,F,6.02,440
1,30,G,6.02,419
2,26,G,6.02,416
5,11,F,6.02,443
6,18,F,6.02,440
1,24,G,6.02,419
1,34,G,6.02,419
2,21,G,6.02,416
9,30,B,6.02,431
2,21,C,6.02,419
2,34,B,6.02,419
5,18,C,6.02,440
6,20,F,6.02,440
2,28,B,6.02,419
1,19,G,6.02,419
1,16,F,6.02,419
2,12,D,6.02,444
10,7,C,6.01,431
1,34,F,6.01,419
8,14,B,6.01,431
2,15,D,6.01,444
4,22,C,6.01,440
1,5,E,6.01,444
9,5,B,6.01,431
1,24,F,6.01,419
6,13,F,6.01,440
1,34,G,6.01,419
2,24,D,6.01,444
7,17,C,6.01,440
2,18,G,6.01,416
2,12,D,6.01,444
2,20,B,6.01,419
12,9,C,6.01,431
1,5,E,6.01,444
6,24,F,6.01,440
2,19,F,6.01,416
11,33,C,6.01,431
2,27,G,6.01,416
11,5,B,6.01,431
5,10,F,6.01,443
12,5,B,6.01,431
2,24,C,6.01,419
6,30,C,6.01,435
1,23,G,6.01,419
1,6,E,6.01,444
2,12,D,6.00,444
7,21,C,6.00,440
5,11,F,6.00,443
6,15,F,6.00,440
2,29,F,6.00,416
1,27,G,6.00,419
1,5,E,6.00,444
2,30,G,6.00,416
12,9,C,6.00,431
1,30,G,6.00,419
2,31,C,6.00,419
7,31,C,6.00,440
2,12,E,6.00,444
2,30,C,6.00,419
7,24,F,6.00,440
11,20,B,6.00,431
11,6,B,6.00,431
6,24,F,6.00,440
1,17,G,6.00,419
10,5,B,6.00,431
6,18,F,6.00,440
10,33,C,6.00,431
9,16,C,6.00,431
2,15,D,6.00,444
2,12,E,6.00,444
2,33,F,6.00,416
2,31,B,6.00,419
2,15,E,6.00,444
2,34,B,6.00,419
1,5,E,6.00,444
7,13,C,6.00,440
5,11,C,6.00,440
2,24,B,6.00,419
2,22,F,6.00,416
8,9,C,5.99,431
10,11,B,5.99,431
2,19,G,5.99,416
4,13,C,5.99,440
2,19,B,5.99,419
5,8,B,5.99,486
11,25,C,5.99,431
7,16,C,5.99,440
2,32,B,5.99,419
4,15,C,5.99,440
8,5,C,5.99,431
8,7,C,5.99,431
7,22,C,5.99,440
11,7,B,5.99,431
6,21,C,5.99,435
6,16,C,5.99,435
6,23,C,5.99,435
3,11,D,5.99,451
6,24,C,5.99,435
5,13,C,5.99,440
7,23,C,5.99,440
5,11,F,5.99,443
11,6,C,5.99,431
7,23,C,5.99,440
6,12,F,5.99,440
2,22,F,5.99,416
2,10,E,5.99,444
1,32,G,5.99,419
4,24,C,5.99,440
1,17,G,5.99,419
2,16,D,5.98,444
6,20,C,5.98,435
7,17,C,5.98,440
1,22,D,5.98,444
2,15,B,5.98,419
3,7,D,5.98,451
7,24,C,5.98,440
10,5,B,5.98,431
6,17,C,5.98,435
7,20,C,5.98,440
3,11,E,5.98,451
8,5,C,5.98,431
1,6,E,5.98,444
5,16,C,5.98,440
2,20,B,5.98,419
1,34,D,5.98,444
1,24,G,5.98,419
4,17,C,5.98,440
6,15,F,5.98,440
1,12,D,5.98,444
2,18,G,5.98,416
4,4,H,5.98,506
2,21,C,5.98,419
1,15,F,5.98,419
7,18,F,5.98,440
1,5,E,5.98,444
2,34,E,5.98,444
1,24,F,5.97,419
9,6,B,5.97,431
2,25,B,5.97,419
2,24,F,5.97,416
2,24,G,5.97,416
9,5,B,5.97,431
2,24,B,5.97,419
1,18,F,5.97,419
1,17,G,5.97,419
1,31,F,5.97,419
11,6,B,5.97,431
1,15,D,5.97,444
7,20,F,5.97,440
1,5,E,5.97,444
7,23,C,5.97,440
9,6,B,5.97,431
3,30,F,5.97,416
3,14,E,5.97,451
6,24,F,5.97,440
11,5,B,5.97,431
2,19,C,5.97,419
4,27,F,5.97,440
2,21,B,5.97,419
1,12,E,5.97,444
4,13,C,5.97,440
3,27,E,5.97,451
5,16,C,5.97,440
6,19,C,5.97,435
5,13,F,5.97,443
3,23,E,5.97,451
10,5,B,5.97,431
6,18,C,5.96,435
12,32,B,5.96,431
3,29,F,5.96,416
9,28,B,5.96,431
2,19,G,5.96,416
5,11,F,5.96,443
2,19,B,5.96,419
7,12,C,5.96,440
7,18,C,5.96,440
8,3,B,5.96,431
11,5,B,5.96,431
9,9,C,5.96,431
2,19,G,5.96,416
2,14,E,5.96,444
4,24,F,5.96,440
7,17,C,5.96,440
2,19,C,5.96,419
4,34,F,5.96,440
3,12,D,5.96,451
7,22,C,5.96,440
7,18,F,5.96,440
12,3,C,5.96,431
2,32,B,5.96,419
1,20,G,5.96,419
6,11,F,5.96,440
4,13,C,5.96,440
1,7,E,5.96,444
3,25,F,5.96,416
6,12,C,5.96,435
2,34,G,5.96,416
12,23,C,5.96,431
2,14,E,5.96,444
12,5,B,5.96,431
9,3,C,5.96,431
12,9,B,5.95,431
3,6,E,5.95,451
1,29,B,5.95,416
4,18,C,5.95,440
2,15,E,5.95,444
1,29,C,5.95,416
3,6,D,5.95,451
6,17,F,5.95,440
4,14,C,5.95,440
3,6,D,5.95,451
11,8,C,5.95,431
11,8,C,5.95,431
6,13,F,5.95,440
1,19,D,5.95,444
2,33,C,5.95,419
1,30,C,5.95,416
3,27,F,5.95,416
5,8,F,5.95,443
1,18,D,5.95,444
3,25,F,5.95,416
3,27,F,5.95,416
8,27,C,5.95,431
5,12,C,5.95,440
2,19,G,5.95,416
3,14,D,5.95,451
4,20,F,5.95,440
2,15,B,5.95,419
6,15,F,5.95,440
1,30,B,5.95,416
6,12,C,5.95,435
5,8,F,5.95,443
1,32,C,5.94,416
6,10,F,5.94,440
3,33,F,5.94,416
8,5,B,5.94,431
6,12,C,5.94,435
10,5,B,5.94,431
1,25,B,5.94,416
11,17,B,5.94,431
3,26,F,5.94,416
3,26,F,5.94,416
9,18,B,5.94,431
6,14,F,5.94,440
10,3,C,5.94,431
4,12,C,5.94,440
2,31,F,5.94,416
1,25,B,5.94,416
5,13,C,5.94,440
8,13,B,5.94,431
12,3,C,5.94,431
1,30,G,5.94,419
4,32,C,5.94,440
9,5,B,5.94,431
2,25,F,5.94,416
1,25,B,5.94,416
1,25,C,5.94,416
5,8,F,5.94,443
2,16,F,5.94,416
6,10,F,5.94,440
3,14,D,5.94,451
5,12,C,5.93,440
3,33,F,5.93,416
2,32,G,5.93,416
4,12,C,5.93,440
2,13,C,5.93,419
2,13,B,5.93,419
1,28,C,5.93,416
2,29,F,5.93,416
3,8,D,5.93,451
2,31,F,5.93,416
6,25,C,5.93,435
7,19,C,5.93,440
1,25,B,5.93,416
2,17,C,5.93,419
2,34,G,5.93,416
10,30,C,5.93,431
7,22,F,5.93,440
2,18,B,5.93,419
12,3,C,5.93,431
2,24,F,5.93,416
1,32,G,5.93,419
10,5,B,5.93,431
2,27,F,5.93,416
6,11,C,5.93,435
1,25,F,5.93,419
1,28,C,5.93,416
3,8,E,5.93,451
2,20,G,5.93,416
3,9,E,5.93,451
6,10,F,5.92,440
2,19,B,5.92,419
2,24,G,5.92,416
7,20,F,5.92,440
2,28,G,5.92,416
2,28,G,5.92,416
2,15,B,5.92,419
3,21,F,5.92,416
1,26,B,5.92,416
11,31,C,5.92,431
10,3,B,5.92,431
2,16,F,5.92,416
2,8,E,5.92,444
1,25,C,5.92,416
3,4,G,5.92,462
5,11,C,5.92,440
3,22,F,5.92,416
1,16,F,5.92,419
11,29,C,5.92,431
9,4,B,5.92,431
2,18,C,5.92,419
2,16,F,5.92,416
3,22,F,5.92,416
3,23,F,5.92,416
3,26,F,5.92,416
1,29,C,5.92,416
3,27,F,5.92,416
5,29,F,5.92,443
4,24,C,5.92,440
4,14,C,5.91,440
2,18,G,5.91,416
6,12,C,5.91,435
11,2,B,5.91,431
2,13,C,5.91,419
1,24,F,5.91,419
1,32,B,5.91,416
2,32,B,5.91,419
1,26,B,5.91,416
4,6,B,5.91,486
1,30,B,5.91,416
11,3,B,5.91,431
11,6,B,5.91,431
1,13,D,5.91,444
1,29,C,5.91,416
7,19,F,5.91,440
9,3,B,5.91,431
1,21,B,5.91,416
6,14,F,5.91,440
3,6,E,5.91,451
2,17,B,5.91,419
2,12,B,5.91,419
2,8,E,5.91,444
1,12,F,5.91,419
2,26,F,5.91,416
2,21,G,5.91,416
2,20,C,5.90,419
1,22,G,5.90,419
6,12,C,5.90,435
1,26,B,5.90,416
1,32,C,5.90,416
10,34,B,5.90,431
12,19,C,5.90,431
2,34,G,5.90,416
1,25,B,5.90,416
2,20,B,5.90,419
1,20,D,5.90,444
8,3,B,5.90,431
9,4,C,5.90,431
7,19,F,5.90,440
1,29,C,5.90,416
9,2,C,5.90,431
1,17,G,5.90,419
4,14,C,5.90,440
3,30,F,5.90,416
2,10,D,5.90,444
2,18,G,5.90,416
11,3,B,5.90,431
2,13,B,5.90,419
2,18,G,5.90,416
5,10,F,5.90,443
2,17,F,5.90,416
2,17,B,5.90,419
12,7,B,5.90,431
2,12,B,5.90,419
1,16,D,5.90,444
2,13,C,5.89,419
3,20,F,5.89,416
3,19,F,5.89,416
3,18,F,5.89,416
6,32,B,5.89,412
6,31,B,5.89,412
5,12,F,5.89,443
1,20,B,5.89,416
2,15,G,5.89,416
2,13,C,5.89,419
3,5,E,5.89,451
9,4,C,5.89,431
7,11,F,5.89,440
1,31,B,5.89,416
6,30,B,5.89,412
2,16,F,5.89,416
7,11,C,5.89,440
11,3,B,5.89,431
4,10,C,5.89,440
1,25,B,5.89,416
9,7,B,5.89,431
9,2,B,5.89,431
6,28,B,5.89,412
2,34,D,5.89,444
1,34,D,5.89,444
2,20,B,5.89,419
6,29,B,5.89,412
2,27,E,5.89,444
1,34,D,5.89,444
1,11,F,5.89,419
12,4,B,5.89,431
11,10,B,5.89,431
3,22,F,5.89,416
10,4,B,5.88,431
1,22,C,5.88,416
3,9,E,5.88,451
3,29,F,5.88,416
4,11,F,5.88,440
5,11,F,5.88,443
6,13,C,5.88,435
7,11,C,5.88,440
9,2,B,5.88,431
6,26,B,5.88,412
3,33,E,5.88,451
1,5,E,5.88,444
1,27,G,5.88,419
1,23,C,5.88,416
6,21,C,5.88,435
3,21,F,5.88,416
3,4,A,5.88,454
7,15,F,5.88,440
4,10,C,5.88,440
12,28,C,5.88,431
10,6,C,5.88,431
2,13,G,5.88,416
3,8,E,5.88,451
2,24,E,5.88,444
2,24,G,5.88,416
3,5,D,5.88,451
1,12,F,5.88,419
1,22,C,5.88,416
3,5,D,5.88,451
12,3,C,5.87,431
3,26,F,5.87,416
3,9,D,5.87,451
4,8,C,5.87,440
4,11,F,5.87,440
4,10,F,5.87,440
1,11,G,5.87,419
1,32,B,5.87,416
3,21,A,5.87,454
3,18,F,5.87,416
3,21,F,5.87,416
2,12,B,5.87,419
2,15,B,5.87,419
2,19,G,5.87,416
12,4,C,5.87,431
11,3,B,5.87,431
1,12,G,5.87,419
1,22,C,5.87,416
3,5,E,5.87,451
3,5,D,5.87,451
2,16,B,5.87,419
9,6,C,5.87,431
2,32,G,5.87,416
1,6,D,5.87,444
4,11,C,5.87,440
1,19,C,5.87,416
9,5,B,5.87,431
5,8,C,5.87,440
2,7,D,5.87,444
6,30,B,5.87,412
12,4,C,5.87,431
1,18,F,5.87,419
6,23,B,5.87,412
1,26,C,5.87,416
11,6,C,5.86,431
7,8,C,5.86,440
11,6,C,5.86,431
4,34,C,5.86,440
10,2,C,5.86,431
1,20,B,5.86,416
10,4,C,5.86,431
5,9,F,5.86,443
3,5,D,5.86,451
10,33,B,5.86,431
1,33,B,5.86,416
10,4,C,5.86,431
8,5,B,5.86,431
10,4,B,5.86,431
1,13,F,5.86,419
10,3,B,5.86,431
6,25,B,5.86,412
6,14,F,5.86,440
1,21,C,5.86,416
9,2,C,5.86,431
1,21,B,5.86,416
7,11,C,5.86,440
1,11,G,5.86,419
5,9,C,5.86,440
4,14,F,5.86,440
6,22,B,5.86,412
2,14,E,5.86,444
2,17,F,5.86,416
5,10,F,5.86,443
6,12,C,5.86,435
4,8,C,5.85,440
2,12,G,5.85,416
2,24,B,5.85,419
4,31,C,5.85,440
6,12,F,5.85,440
8,2,C,5.85,431
7,8,C,5.85,440
1,19,C,5.85,416
