BLOCK,FLOOR,FLAT,PRICE,SFA
8,32,B,6.381914062,431
10,24,B,6.381765186,431
9,16,B,6.381495775,431
12,30,B,6.380764705,431
3,13,A,6.379631132,454
9,34,B,6.379329791,431
7,4,B,6.378691127,499
5,4,H,6.377886328,506
3,33,D,6.377210794,451
8,20,C,6.376948478,431
3,25,E,6.37666036,451
6,13,A,6.375469331,506
9,19,B,6.37388617,431
3,31,D,6.373413775,451
3,13,H,6.373087323,454
3,23,E,6.371530079,451
8,16,B,6.370948693,431
11,17,C,6.370932637,431
9,34,C,6.370715976,431
3,31,E,6.370385146,451
9,34,B,6.370050197,431
8,16,B,6.369620288,431
1,34,E,6.369426972,444
8,24,C,6.368902305,431
11,20,B,6.368661311,431
1,19,E,6.368506356,444
11,16,B,6.368441916,431
3,29,E,6.367764358,451
12,15,C,6.367583094,431
4,4,B,6.367568263,486
10,20,B,6.367508399,431
3,33,E,6.36687206,451
1,34,E,6.364665334,444
8,18,B,6.364564997,431
12,19,B,6.36441439,431
11,34,C,6.364298962,431
8,27,C,6.364103212,431
12,15,C,6.363702276,431
9,18,B,6.363474457,431
10,21,C,6.363440953,431
1,32,E,6.363263975,444
10,21,C,6.363089324,431
12,22,B,6.36281243,431
3,25,E,6.362384714,451
10,22,B,6.362162083,431
10,19,C,6.360804152,431
3,27,D,6.360482994,451
3,33,D,6.360346633,451
9,22,C,6.358845355,431
8,30,C,6.358836008,431
12,18,C,6.35812493,431
8,34,B,6.357872144,431
12,20,B,6.357423283,431
12,24,C,6.356907585,431
8,32,B,6.355367725,431
8,15,C,6.355067044,431
12,17,B,6.353206772,431
11,19,B,6.352422856,431
11,34,C,6.351761733,431
1,16,E,6.351165637,444
10,25,B,6.35113889,431
1,26,E,6.350939544,444
8,18,B,6.350778832,431
11,19,C,6.350590155,431
11,16,C,6.350521947,431
4,6,B,6.348693764,486
10,20,B,6.347371099,431
12,20,B,6.346171135,431
3,8,G,6.345927707,462
10,24,B,6.345682039,431
9,15,B,6.345250816,431
12,24,C,6.344990813,431
3,21,E,6.344837448,451
1,26,E,6.344663009,444
12,17,B,6.344157671,431
3,25,E,6.343431157,451
11,18,B,6.343267071,431
9,20,C,6.34323667,431
11,29,B,6.342843291,431
3,22,E,6.342463599,451
9,18,C,6.34237647,431
3,31,D,6.342222193,451
10,20,C,6.342071303,431
10,31,B,6.342032794,431
11,17,B,6.341462257,431
12,23,C,6.339488545,431
3,33,D,6.339115297,451
11,15,C,6.338857317,431
3,21,E,6.338145212,451
9,32,B,6.337977527,431
3,25,E,6.337854898,451
8,15,C,6.33765483,431
9,21,C,6.337640068,431
5,4,H,6.337216601,506
3,27,D,6.33562032,451
8,34,C,6.334122605,431
1,21,E,6.334001548,444
12,18,B,6.333512751,431
12,17,B,6.332207019,431
9,16,C,6.331341298,431
9,20,C,6.330811488,431
12,25,B,6.32951979,431
12,24,C,6.329278884,431
3,19,H,6.329133211,454
3,20,E,6.329025123,451
11,15,B,6.328725215,431
1,28,D,6.328285438,444
10,34,C,6.328060517,431
7,9,H,6.327573992,506
8,15,C,6.32728043,431
3,13,A,6.324873237,454
1,24,E,6.324312691,444
3,20,D,6.323832272,451
1,26,E,6.323695097,444
6,4,G,6.323186792,499
10,32,C,6.322538705,431
8,15,B,6.321211913,431
9,16,C,6.320644862,431
8,30,C,6.319356786,431
3,19,E,6.318599861,451
12,17,C,6.317742319,431
12,15,B,6.317226683,431
12,22,B,6.316977776,431
3,22,E,6.316725415,451
10,19,C,6.316441009,431
8,34,B,6.316325807,431
3,20,D,6.3152899,451
11,25,B,6.314846663,431
12,34,B,6.314786681,431
10,25,B,6.314640012,431
11,33,B,6.314385197,431
4,4,B,6.31438008,486
9,31,C,6.314239397,431
11,33,C,6.313793704,431
10,23,C,6.313648088,431
8,24,C,6.313582405,431
10,17,B,6.313008114,431
12,17,B,6.312481863,431
3,28,D,6.312081245,451
1,30,D,6.311247144,444
12,16,B,6.311203623,431
10,20,B,6.310401534,431
10,21,B,6.309582747,431
10,34,C,6.309526859,431
4,11,G,6.307880478,486
9,19,B,6.307548117,431
8,29,B,6.306873935,431
12,18,B,6.306643075,431
11,33,B,6.306567017,431
12,16,B,6.306505231,431
3,26,D,6.306343756,451
4,4,B,6.306135621,486
3,14,A,6.305986359,454
10,17,B,6.30588234,431
12,19,B,6.304394849,431
12,34,B,6.303162389,431
9,30,B,6.302935753,431
10,17,C,6.302820068,431
12,28,B,6.302603828,431
1,32,E,6.302419001,444
12,26,B,6.302249126,431
5,31,F,6.301880122,443
1,25,D,6.301477536,444
10,13,B,6.300982619,431
3,31,E,6.30087059,451
9,31,C,6.299788586,431
12,25,C,6.299725445,431
3,11,A,6.299389471,454
8,12,C,6.299277292,431
9,12,C,6.299138168,431
10,25,C,6.299054079,431
9,27,C,6.298525057,431
5,29,F,6.298281029,443
1,28,D,6.297810786,444
8,15,B,6.297282294,431
9,12,B,6.297270082,431
12,19,C,6.297070372,431
5,29,F,6.296966269,443
3,10,H,6.296751099,454
1,23,D,6.295328449,444
3,28,D,6.295155085,451
3,20,D,6.294578209,451
9,15,B,6.294116067,431
11,19,C,6.292893309,431
3,18,E,6.292637108,451
8,27,B,6.292481249,431
5,28,F,6.29203139,443
3,33,E,6.291987576,451
2,26,E,6.291609704,444
12,34,B,6.291241833,431
8,25,C,6.291042093,431
11,13,B,6.290834318,431
5,32,F,6.290724546,443
9,20,C,6.290059108,431
3,10,A,6.289875355,454
1,31,D,6.289650366,444
4,6,H,6.289561541,506
1,26,D,6.289074019,444
1,28,E,6.28868061,444
3,21,E,6.287437804,451
10,33,C,6.286976185,431
2,25,E,6.28679626,444
5,8,A,6.286630344,506
2,25,D,6.286579236,444
12,25,C,6.286357823,431
6,4,H,6.285866259,506
11,18,C,6.285501534,431
3,8,G,6.285286536,462
12,32,B,6.28501719,431
3,23,D,6.28460199,451
8,27,C,6.284404083,431
3,19,D,6.28429769,451
8,12,C,6.283674949,431
9,34,C,6.283356907,431
3,24,E,6.283212302,451
12,13,C,6.282210112,431
3,6,G,6.282173124,462
3,24,D,6.28206133,451
11,13,C,6.281515041,431
2,26,E,6.280515822,444
3,32,D,6.280305078,451
3,22,D,6.279396661,451
9,18,C,6.278835102,431
2,33,D,6.278793293,444
4,7,H,6.278133687,506
8,15,B,6.278083056,431
2,29,D,6.278060841,444
12,31,B,6.277277584,431
5,25,F,6.275912692,443
8,17,B,6.275912494,431
3,14,A,6.275661175,454
5,33,F,6.27562421,443
11,19,B,6.275383149,431
10,21,C,6.275185193,431
9,16,B,6.274770647,431
9,24,C,6.274211063,431
2,28,E,6.272578033,444
12,12,B,6.272409425,431
3,19,D,6.271848599,451
11,34,C,6.271786873,431
5,28,F,6.271123795,443
3,11,A,6.270721611,454
2,28,E,6.267791023,444
1,32,D,6.266867152,444
1,30,D,6.266600331,444
11,31,B,6.266130336,431
3,26,A,6.265345872,454
9,18,B,6.264742685,431
9,33,B,6.264647486,431
1,32,D,6.263541339,444
3,24,D,6.263505833,451
2,28,E,6.263048856,444
1,31,D,6.262910656,444
5,32,F,6.262787412,443
9,24,C,6.2626932,431
11,20,C,6.262589188,431
10,24,B,6.26231391,431
8,12,C,6.261741999,431
3,9,A,6.261528339,454
12,13,C,6.260882574,431
10,25,B,6.259892783,431
5,28,C,6.259843795,440
5,21,F,6.259824289,443
3,16,D,6.259674141,451
8,16,B,6.259472544,431
1,20,D,6.259256159,444
5,22,F,6.259105819,443
12,11,B,6.259092545,431
2,22,E,6.258366236,444
11,13,C,6.258011454,431
1,33,D,6.257299275,444
5,27,C,6.257106356,440
11,17,C,6.256956665,431
3,24,E,6.256584361,451
8,14,B,6.256111896,431
3,9,A,6.255634215,454
3,16,D,6.255572008,451
3,18,E,6.255249979,451
5,31,C,6.254876707,440
3,25,E,6.254723548,451
9,24,B,6.25329309,431
3,9,H,6.253128298,454
5,30,F,6.252983484,443
5,30,F,6.25266992,443
1,29,D,6.251085313,444
12,20,C,6.250732844,431
11,23,B,6.250538388,431
3,14,A,6.250009193,454
3,18,E,6.248867787,451
1,26,D,6.248797691,444
3,26,D,6.24857749,451
8,24,C,6.248393478,431
9,33,C,6.24836475,431
9,18,B,6.247873424,431
3,8,A,6.247135672,454
4,28,C,6.246595775,440
5,28,C,6.246229031,440
8,17,B,6.246173633,431
8,34,B,6.245937184,431
11,13,B,6.245807528,431
2,32,D,6.245569988,444
10,18,C,6.24525279,431
3,21,E,6.245004501,451
9,12,C,6.244784835,431
2,25,E,6.243329141,444
3,31,D,6.243275682,451
8,14,C,6.242558946,431
5,27,C,6.24209204,440
5,30,F,6.241686088,443
2,32,E,6.240839383,444
1,24,E,6.240332456,444
2,22,D,6.240046045,444
10,33,B,6.239866592,431
9,24,B,6.239613036,431
11,13,B,6.239583392,431
4,31,F,6.238926148,440
1,21,D,6.238889187,444
3,10,A,6.238769857,454
10,34,C,6.238756155,431
5,32,F,6.238422698,443
10,23,C,6.236986854,431
2,29,D,6.236897049,444
7,9,H,6.23675409,506
1,17,E,6.236410216,444
2,25,E,6.23638972,444
2,25,E,6.23638972,444
5,25,C,6.235853203,440
9,10,C,6.235403324,431
10,22,C,6.234082434,431
9,16,C,6.233705533,431
1,32,D,6.233331556,444
5,29,C,6.233088554,440
10,14,B,6.232129625,431
1,16,E,6.23212809,444
11,24,B,6.232021597,431
10,14,C,6.231973156,431
9,15,B,6.2310496,431
4,27,C,6.229213512,440
3,34,D,6.229157765,451
12,14,B,6.228631388,431
8,12,C,6.228604666,431
5,27,F,6.227373362,443
9,34,B,6.22720369,431
3,30,E,6.226776838,451
3,16,D,6.226756702,451
4,4,H,6.226562633,506
8,11,B,6.226541235,431
1,18,D,6.226520204,444
2,33,E,6.226440089,444
11,19,C,6.226093572,431
6,32,F,6.225978452,440
3,32,D,6.225795023,451
3,24,D,6.225727864,451
11,16,C,6.225633396,431
9,20,C,6.225569293,431
5,30,F,6.225503558,443
11,10,C,6.225376002,431
3,6,G,6.224779713,462
5,28,F,6.224587623,443
12,10,C,6.224164299,431
3,17,E,6.223273584,451
5,31,F,6.223183825,443
5,22,C,6.222209114,440
12,10,C,6.222122216,431
12,18,B,6.222107663,431
4,4,B,6.221992613,486
3,14,H,6.221640525,454
3,33,D,6.221459346,451
6,32,F,6.220765357,440
9,24,B,6.218176035,431
8,14,B,6.218086379,431
11,14,B,6.217857105,431
2,18,E,6.216540195,444
3,15,E,6.215956707,451
3,5,G,6.215865856,462
3,9,A,6.215686808,454
5,20,F,6.215638296,443
5,21,F,6.215394719,443
1,20,D,6.215196635,444
4,26,F,6.214270581,440
3,16,E,6.213942541,451
4,27,F,6.213724018,440
11,20,B,6.213622401,431
2,18,D,6.213282452,444
3,22,E,6.213221714,451
3,32,D,6.212359014,451
3,8,H,6.21186398,454
2,19,D,6.210770896,444
12,13,C,6.210436773,431
3,16,E,6.209639553,451
5,21,F,6.208712238,443
7,28,F,6.208613487,440
9,12,B,6.207566143,431
9,13,B,6.20719634,431
6,25,F,6.206937664,440
1,12,E,6.206805996,444
1,29,D,6.206602711,444
4,23,C,6.206287449,440
3,31,E,6.206241373,451
12,19,C,6.206029137,431
4,28,C,6.205985021,440
5,28,C,6.205918637,440
10,14,C,6.205345403,431
1,17,D,6.204940019,444
11,10,C,6.204244921,431
3,22,E,6.202736981,451
11,10,C,6.20265758,431
5,22,C,6.202619162,440
11,12,C,6.202570657,431
11,12,B,6.20231934,431
9,13,C,6.202199123,431
9,9,C,6.20211077,431
3,12,H,6.20156242,454
4,31,F,6.201253959,440
2,18,D,6.20118397,444
3,34,D,6.199950191,451
8,12,B,6.199482908,431
6,22,F,6.199475247,440
4,29,F,6.199467441,440
1,33,D,6.199160986,444
3,32,E,6.199032822,451
8,10,B,6.198866966,431
5,8,B,6.197744703,486
4,22,F,6.197149785,440
1,21,D,6.195932546,444
10,11,B,6.195418328,431
8,9,B,6.194034465,431
2,21,E,6.193765022,444
12,12,C,6.19372976,431
7,30,C,6.193196259,440
3,8,A,6.192827963,454
8,11,B,6.192711758,431
1,18,D,6.192591095,444
4,6,B,6.191908254,486
2,26,E,6.191576429,444
2,22,D,6.191277936,444
7,32,C,6.191111638,440
11,9,C,6.191053085,431
1,15,E,6.191043724,444
5,18,F,6.190916564,443
1,34,D,6.190684426,444
3,9,A,6.190379764,454
1,24,D,6.190074705,444
7,28,C,6.189927013,440
4,26,F,6.189886528,440
4,4,H,6.188935528,506
12,14,C,6.188692512,431
6,29,C,6.188269835,435
10,13,B,6.18819216,431
8,14,B,6.187630293,431
1,24,D,6.187623956,444
11,10,B,6.185995521,431
1,16,D,6.185185847,444
7,26,F,6.185043148,440
8,11,B,6.184954535,431
5,18,C,6.184056963,440
1,18,D,6.183977369,444
3,34,E,6.183975644,451
10,34,C,6.183953684,431
3,14,H,6.183426016,454
11,11,C,6.183327928,431
1,19,D,6.182977203,444
7,31,F,6.182783011,440
9,15,B,6.182601737,431
12,17,B,6.182514839,431
5,29,C,6.182316221,440
2,25,D,6.182152212,444
2,24,D,6.18199796,444
11,12,B,6.181855751,431
12,24,C,6.181553813,431
10,15,C,6.181420785,431
5,22,F,6.180447815,443
9,8,C,6.180038992,431
4,20,F,6.179579421,440
6,22,F,6.179490992,440
9,11,B,6.17949014,431
3,15,E,6.179106619,451
11,10,C,6.179036888,431
8,12,C,6.178073788,431
3,8,A,6.177914305,454
1,19,D,6.177904043,444
4,26,C,6.177725255,440
11,33,B,6.177583274,431
11,14,B,6.177553613,431
12,12,B,6.177540429,431
6,20,F,6.177329653,440
6,32,C,6.177315063,435
3,11,G,6.177253047,462
7,32,F,6.177100439,440
3,19,D,6.175016103,451
3,15,E,6.174668447,451
1,32,D,6.174127444,444
7,29,F,6.173625263,440
4,20,C,6.173568746,440
1,12,E,6.173131956,444
11,14,B,6.172519977,431
3,19,D,6.172336586,451
8,10,B,6.172257432,431
1,16,D,6.172029505,444
10,13,C,6.171442239,431
8,9,C,6.170929061,431
8,9,B,6.169331827,431
9,10,B,6.168212835,431
5,14,H,6.167899029,506
2,34,E,6.167480917,444
3,15,E,6.16714159,451
8,34,C,6.167062461,431
3,7,A,6.166807622,454
3,27,D,6.166472213,451
11,14,B,6.166258349,431
5,22,C,6.166018523,440
1,25,D,6.165926149,444
5,25,C,6.165652202,440
4,26,C,6.164617891,440
5,33,F,6.164199794,443
1,15,E,6.164180385,444
6,29,C,6.163593607,435
2,19,D,6.16292231,444
1,17,D,6.162336386,444
10,8,B,6.162294604,431
1,9,E,6.162147267,444
3,21,A,6.161693758,454
2,20,E,6.161607547,444
2,25,E,6.161454818,444
6,23,C,6.160636819,435
9,8,C,6.160517976,431
5,16,F,6.160198653,443
10,33,B,6.160127587,431
10,10,B,6.160082834,431
8,16,B,6.159666493,431
10,14,B,6.159141816,431
1,14,E,6.158351736,444
10,11,C,6.158325131,431
10,9,C,6.158299806,431
10,24,C,6.158090329,431
4,28,C,6.157521612,440
6,28,C,6.157450681,435
2,33,E,6.15722358,444
4,21,F,6.157066592,440
6,23,F,6.156869537,440
7,22,C,6.155308576,440
1,15,D,6.15518569,444
6,22,F,6.154434021,440
1,10,E,6.154432515,444
5,28,C,6.153600816,440
2,18,D,6.152743345,444
11,8,C,6.152105628,431
6,26,C,6.152070899,435
3,24,E,6.151999071,451
2,34,D,6.151946847,444
6,25,C,6.151879917,435
3,17,D,6.151061975,451
11,10,C,6.151048832,431
10,10,C,6.150821468,431
3,6,A,6.150758305,454
5,27,C,6.150268924,440
10,11,C,6.149947316,431
7,7,A,6.149886871,506
4,18,C,6.149272597,440
2,28,C,6.149262826,419
11,14,C,6.148670543,431
1,8,E,6.148533714,444
3,6,H,6.148099339,454
1,29,D,6.147872139,444
7,22,C,6.147712066,440
4,26,C,6.147402935,440
4,22,F,6.147160217,440
6,29,C,6.146982543,435
3,9,H,6.146812697,454
1,27,F,6.146680977,419
8,8,C,6.14649528,431
6,29,F,6.146444911,440
6,29,C,6.145998314,435
6,32,F,6.145636436,440
5,33,F,6.144942799,443
7,26,F,6.144133628,440
3,6,G,6.143624666,462
4,19,C,6.143607309,440
1,10,E,6.143595422,444
2,22,D,6.143279146,444
1,28,G,6.143013842,419
6,27,C,6.142583794,435
2,24,E,6.142568024,444
11,14,C,6.142225545,431
6,30,C,6.142196823,435
5,18,F,6.141995149,443
6,18,F,6.141596925,440
11,10,B,6.141330567,431
5,31,C,6.140852983,440
7,32,C,6.140259043,440
9,14,B,6.139384978,431
1,32,F,6.138969395,419
8,9,B,6.138909966,431
7,29,F,6.137474984,440
2,24,E,6.137462104,444
2,28,B,6.137279734,419
5,5,H,6.137099139,506
1,25,G,6.136349765,419
4,30,F,6.135939221,440
1,31,D,6.135833662,444
5,24,C,6.135608654,440
1,29,F,6.135183969,419
2,31,C,6.13419858,419
1,20,D,6.134171327,444
11,14,B,6.134107854,431
6,27,C,6.133902295,435
3,8,H,6.132970574,454
10,25,C,6.132752927,431
5,18,C,6.132611866,440
7,21,C,6.132184107,440
2,22,D,6.131865449,444
10,12,B,6.13154592,431
8,9,C,6.131505615,431
8,7,B,6.131352973,431
3,7,A,6.131085253,454
1,26,F,6.130996633,419
5,10,B,6.130910693,486
1,26,D,6.130779577,444
3,9,A,6.130653424,454
4,19,F,6.130412332,440
3,19,D,6.130099532,451
3,14,H,6.129372519,454
1,27,F,6.129334501,419
7,31,C,6.129144141,440
4,33,F,6.128918964,440
10,11,B,6.128758248,431
4,21,F,6.128253518,440
3,24,E,6.127829616,451
5,21,C,6.127494398,440
3,5,G,6.127458611,462
12,12,B,6.127137826,431
8,12,C,6.126873971,431
6,25,C,6.12617702,435
2,27,C,6.126124164,419
1,34,D,6.125784052,444
9,7,B,6.125781829,431
1,31,F,6.125649264,419
1,32,D,6.125568253,444
3,28,A,6.125371364,454
7,18,C,6.125337947,440
5,21,C,6.125288709,440
7,21,F,6.1249045,440
6,27,C,6.124858781,435
2,31,B,6.124378414,419
3,11,D,6.123693883,451
5,25,C,6.123394935,440
3,12,D,6.123227548,451
1,29,D,6.122246838,444
7,22,C,6.122210044,440
7,18,C,6.120974149,440
2,32,C,6.120862915,419
1,23,G,6.120800906,419
1,25,G,6.120462174,419
6,28,C,6.12020682,435
4,22,C,6.119981981,440
4,23,C,6.119671139,440
3,16,D,6.119396853,451
3,9,A,6.11874595,454
11,9,B,6.118527358,431
12,9,B,6.118367179,431
1,32,F,6.117748138,419
10,14,B,6.117634961,431
2,15,D,6.117564336,444
11,7,B,6.117408276,431
5,17,C,6.116866916,440
6,30,F,6.116789348,440
6,29,C,6.116313547,435
2,22,D,6.116180657,444
1,14,E,6.115726917,444
11,7,C,6.115473618,431
7,19,C,6.115148859,440
7,22,C,6.114188813,440
6,30,C,6.113915625,435
12,9,B,6.11358714,431
6,30,F,6.113237912,440
3,16,D,6.112890307,451
2,33,C,6.112760424,419
12,26,B,6.112687686,431
6,25,C,6.112591628,435
7,19,C,6.112575261,440
9,11,C,6.112013422,431
1,28,E,6.111930713,444
12,13,C,6.111887356,431
2,29,C,6.111666405,419
1,13,D,6.111588614,444
1,24,E,6.111432985,444
2,34,D,6.111161047,444
2,32,C,6.111121044,419
2,21,D,6.110477546,444
7,19,F,6.110094799,440
6,28,F,6.109902153,440
12,15,C,6.109438424,431
6,26,C,6.109097932,435
2,23,B,6.109021478,419
6,17,F,6.107802181,440
3,16,D,6.107713103,451
8,15,C,6.107587127,431
2,25,B,6.107001457,419
6,30,F,6.10677173,440
2,15,D,6.106769866,444
10,7,B,6.106502023,431
1,22,G,6.106053959,419
1,27,F,6.106028801,419
2,25,D,6.10532057,444
12,7,B,6.104704489,431
12,9,C,6.104664418,431
3,9,H,6.104559486,454
6,27,C,6.104521085,435
1,18,D,6.10397785,444
5,5,A,6.103969753,506
5,15,F,6.103864641,443
4,17,C,6.103695728,440
7,23,C,6.103649734,440
11,32,B,6.103637971,431
3,14,E,6.103326795,451
6,20,F,6.102916661,440
8,12,C,6.102669463,431
7,21,F,6.102075815,440
12,14,B,6.101789211,431
1,34,E,6.101542132,444
5,22,F,6.101540482,443
10,18,C,6.101507927,431
10,18,C,6.101507927,431
8,9,C,6.101173569,431
7,19,F,6.101155772,440
5,15,F,6.101000911,443
6,16,F,6.10098148,440
4,19,C,6.099281103,440
1,31,G,6.099216323,419
7,22,F,6.099065176,440
4,28,C,6.098844444,440
2,26,B,6.098773034,419
3,5,G,6.098723581,462
10,11,B,6.098115878,431
1,27,G,6.098036623,419
5,33,C,6.097813644,440
6,27,F,6.097697291,440
1,32,F,6.097350995,419
2,15,D,6.097225439,444
1,32,G,6.097155052,419
7,21,F,6.097069985,440
1,15,D,6.095970036,444
5,22,F,6.095669947,443
6,32,C,6.09554084,435
1,10,E,6.095300848,444
7,28,C,6.095044359,440
4,16,F,6.093881025,440
2,28,C,6.093832229,419
2,15,E,6.093128677,444
11,7,B,6.093040142,431
3,8,A,6.092890262,454
4,19,C,6.092817809,440
6,25,C,6.092634603,435
1,10,E,6.092520293,444
7,18,C,6.09220881,440
9,13,C,6.091804276,431
4,29,C,6.091569778,440
3,15,D,6.091416167,451
10,8,C,6.091175006,431
1,7,E,6.091076643,444
12,12,C,6.090800495,431
9,6,C,6.090508815,431
2,28,F,6.090447482,416
4,22,C,6.090317378,440
1,15,D,6.090196178,444
3,7,A,6.090070825,454
5,25,F,6.089869715,443
6,29,C,6.089815155,435
2,22,B,6.089613893,419
2,22,C,6.089569852,419
2,16,E,6.089462238,444
11,13,C,6.089006328,431
7,25,F,6.088809895,440
6,30,C,6.088622934,435
1,7,E,6.088246256,444
7,17,C,6.088170342,440
8,6,B,6.08772509,431
1,13,D,6.087582928,444
10,12,C,6.08746894,431
2,21,C,6.087213884,419
4,16,F,6.087147527,440
1,7,E,6.086778062,444
2,31,C,6.086539388,419
1,10,E,6.086404926,444
6,23,C,6.086234777,435
1,26,G,6.085846509,419
5,18,C,6.085378529,440
6,18,F,6.084045175,440
11,9,B,6.083994035,431
12,6,B,6.083735507,431
2,22,C,6.083723926,419
5,32,F,6.082773827,443
12,16,B,6.082750051,431
11,10,C,6.082624523,431
4,17,F,6.082236261,440
2,31,F,6.081923725,416
4,34,C,6.081786052,440
1,29,G,6.081779566,419
5,17,C,6.080634975,440
11,13,C,6.080522819,431
1,8,E,6.080511556,444
1,20,F,6.080467372,419
5,34,F,6.079604558,443
5,34,C,6.079490132,440
2,33,C,6.07943895,419
7,26,F,6.079262546,440
8,6,B,6.079097859,431
2,16,D,6.077842615,444
1,29,F,6.077804237,419
3,4,G,6.077657304,462
2,32,C,6.077575762,419
2,32,B,6.077575762,419
2,27,G,6.077247295,416
3,33,D,6.076509955,451
2,25,G,6.074659297,416
5,15,C,6.07434673,440
7,17,F,6.073684946,440
8,12,C,6.073502279,431
1,29,G,6.073192953,419
9,9,C,6.072691765,431
1,13,D,6.072687777,444
1,32,D,6.072600132,444
3,12,D,6.070746015,451
4,17,C,6.070498482,440
2,15,E,6.070464632,444
3,5,A,6.070371239,454
2,33,G,6.069994444,416
3,8,A,6.069940251,454
3,15,E,6.069729936,451
3,32,E,6.068923497,451
3,7,A,6.06854671,454
6,28,C,6.068088566,435
1,24,D,6.067932127,444
1,13,D,6.067911276,444
4,24,C,6.067387647,440
2,13,D,6.067308155,444
1,32,G,6.067256639,419
9,6,C,6.067205242,431
6,19,C,6.066992859,435
6,21,C,6.066816356,435
1,31,G,6.066804726,419
3,5,A,6.066644425,454
7,20,F,6.06659564,440
7,30,C,6.066059368,440
7,32,C,6.065418241,440
5,32,C,6.065403296,440
4,15,C,6.065137989,440
8,30,B,6.064685302,431
1,12,D,6.064360119,444
6,20,C,6.064326155,435
12,6,B,6.063973102,431
2,33,F,6.063524926,416
2,32,F,6.06351141,416
6,29,C,6.063250543,435
3,9,E,6.063010718,451
9,6,B,6.062935408,431
7,21,F,6.062826578,440
2,20,B,6.06233442,419
2,19,C,6.062326345,419
2,25,B,6.062160166,419
7,16,C,6.061715847,440
9,6,B,6.061372784,431
9,6,B,6.061372784,431
2,29,C,6.061354031,419
12,6,B,6.060585068,431
2,34,E,6.059685326,444
11,11,C,6.059600096,431
3,8,H,6.059311982,454
5,16,C,6.059234661,440
2,12,D,6.059170443,444
4,17,F,6.059154354,440
4,24,C,6.059029972,440
7,23,C,6.058853527,440
2,23,F,6.05864354,416
2,33,F,6.05846032,416
11,14,C,6.058377722,431
1,23,F,6.056445702,419
2,31,G,6.056011493,416
10,8,C,6.055839251,431
4,17,C,6.055655596,440
6,25,F,6.055487062,440
2,31,G,6.05485282,416
1,34,D,6.054838751,444
8,8,C,6.054384026,431
1,21,F,6.053897546,419
2,31,B,6.053531031,419
11,8,B,6.053177415,431
2,32,B,6.053037848,419
7,16,F,6.05282597,440
12,7,B,6.052753076,431
2,21,C,6.052750239,419
4,24,F,6.052588768,440
1,18,F,6.052528186,419
4,22,C,6.049696661,440
11,7,B,6.049633856,431
1,7,E,6.049419779,444
8,11,B,6.049098666,431
6,17,F,6.048884382,440
5,22,C,6.04800957,440
8,10,B,6.04760643,431
6,29,C,6.047083546,435
1,30,F,6.047036777,419
8,7,B,6.046968284,431
11,34,C,6.046701567,431
4,29,C,6.046111526,440
11,14,B,6.04604551,431
1,6,E,6.046045147,444
4,10,B,6.045849022,486
2,21,B,6.045825004,419
8,5,B,6.045745233,431
2,25,B,6.045711643,419
2,29,F,6.045314983,416
9,6,C,6.044675394,431
5,24,F,6.044381738,443
4,20,F,6.044261529,440
12,5,B,6.043302184,431
12,9,B,6.04323157,431
6,24,C,6.043192728,435
1,25,F,6.043084694,419
2,23,B,6.042564164,419
1,18,F,6.042417447,419
7,5,B,6.04220391,499
3,20,E,6.042070945,451
1,7,E,6.041901863,444
7,30,C,6.041588271,440
3,5,A,6.041363344,454
12,7,B,6.040830735,431
1,13,D,6.040301496,444
11,10,C,6.040179338,431
7,31,C,6.039930885,440
1,12,D,6.039091176,444
7,20,C,6.039070573,440
3,9,E,6.039055997,451
4,23,F,6.038527375,440
4,34,C,6.038516506,440
6,24,C,6.038132055,435
10,9,B,6.037909727,431
12,11,B,6.037846541,431
11,7,C,6.037224723,431
10,7,C,6.037093719,431
2,12,D,6.037071111,444
1,14,D,6.037070996,444
3,7,A,6.03698335,454
2,18,C,6.036725899,419
2,27,E,6.036603127,444
7,17,C,6.036528102,440
6,25,C,6.036418231,435
2,32,G,6.034225752,416
2,34,D,6.033858949,444
4,21,F,6.033558914,440
7,25,C,6.033399829,440
11,19,B,6.033209911,431
2,32,B,6.033121435,419
3,8,D,6.03257929,451
4,24,F,6.031848761,440
1,24,F,6.03171478,419
12,10,C,6.031430716,431
8,8,B,6.031124907,431
2,26,F,6.031113477,416
1,24,F,6.031084327,419
2,26,C,6.029752359,419
3,33,A,6.029374478,454
2,23,F,6.028690788,416
2,32,E,6.028653046,444
1,28,G,6.028544089,419
10,5,C,6.02837195,431
2,30,F,6.028357437,416
10,6,C,6.028199015,431
1,26,F,6.028123243,419
9,9,B,6.027390791,431
4,19,F,6.027271486,440
2,29,G,6.026594522,416
11,6,C,6.026487103,431
7,21,C,6.026443634,440
7,21,F,6.026207527,440
8,11,B,6.025895813,431
1,34,G,6.024922808,419
10,5,B,6.024694809,431
5,24,C,6.024363683,440
3,9,E,6.024002761,451
7,29,F,6.023408531,440
2,22,C,6.023288165,419
7,31,F,6.02246642,440
1,30,G,6.022056215,419
2,26,G,6.021746591,416
5,11,F,6.020910649,443
6,18,F,6.020577608,440
1,24,G,6.020375566,419
1,34,G,6.020220445,419
2,21,G,6.01975353,416
9,30,B,6.018886333,431
2,21,C,6.018744474,419
2,34,B,6.018679703,419
5,18,C,6.018318069,440
6,20,F,6.018234946,440
2,28,B,6.018018011,419
1,19,G,6.017236111,419
1,16,F,6.016612894,419
